Date,Open,High,Low,Close,Adj Close,Volume
2015-07-20,73.349998,73.440002,73.059998,73.099998,65.918068,5085600
2015-07-21,73.099998,73.290001,72.529999,72.739998,65.593437,6441100
2015-07-22,72.779999,73.82,72.779999,73.160004,65.972176,6961600
2015-07-23,73.07,73.220001,72.419998,72.510002,65.386024,4252900
2015-07-24,72.529999,72.559998,71.5,71.580002,64.547401,5951100
2015-07-27,71.379997,71.650002,71.010002,71.379997,64.367058,6197600
2015-07-28,71.529999,72.389999,71.230003,72.099998,65.016312,8592300
2015-07-29,72.25,72.629997,72.089996,72.230003,65.133537,4939700
2015-07-30,72.029999,72.529999,71.779999,72.160004,65.070435,4604500
2015-07-31,72.440002,72.489998,71.660004,71.980003,64.908112,7928400
2015-08-03,71.839996,72.379997,71.839996,72.18,65.088455,5131800
2015-08-04,72.419998,72.800003,71.93,72.25,65.151573,5873400
2015-08-05,72.389999,73.690002,72.25,73.510002,66.740425,8715800
2015-08-06,73.349998,73.379997,72.660004,72.790001,66.086723,6367700
2015-08-07,72.709999,72.830002,71.169998,71.25,64.688545,7797500
2015-08-10,71.5,71.75,71.339996,71.480003,64.897369,6020100
2015-08-11,71.25,72.370003,71.150002,71.93,65.305916,6713100
2015-08-12,71.529999,72.660004,71.269997,72.580002,65.896065,8841400
2015-08-13,72.400002,72.769997,71.970001,72.110001,65.469337,7652400
2015-08-14,72.300003,72.599998,72.040001,72.379997,65.714478,5853300
2015-08-17,71.830002,72.230003,71.760002,71.910004,65.287766,7604400
2015-08-18,70,70.5,69.239998,69.480003,63.081547,21315000
2015-08-19,68.870003,69.389999,67.769997,68.57,62.255337,16333400
2015-08-20,68.080002,69.300003,67.940002,68.43,62.128231,9860100
2015-08-21,67.910004,68.309998,66.540001,66.540001,60.412296,15746500
2015-08-24,63.740002,66.160004,61.5,63.950001,58.060802,22239600
2015-08-25,65.449997,65.709999,63,63.099998,57.289085,14801000
2015-08-26,64.230003,64.849998,63.02,64.830002,58.859768,13928300
2015-08-27,65.32,66.18,64.949997,66.080002,59.994644,13912800
2015-08-28,66.089996,66.120003,64.449997,64.940002,58.959641,14303000
2015-08-31,64.82,65,64.290001,64.730003,58.768986,8126000
2015-09-01,63.799999,64.32,63.27,63.82,57.942783,13393900
2015-09-02,64.589996,64.940002,64.059998,64.440002,58.505684,9514600
2015-09-03,64.720001,65.010002,64.389999,64.860001,58.887005,8523800
2015-09-04,64.07,64.300003,63.509998,63.889999,58.006332,9232400
2015-09-08,65.230003,66.5,65.18,66.379997,60.267021,17706800
2015-09-09,66.860001,67.010002,65.010002,65.120003,59.123066,9420500
2015-09-10,64.07,64.650002,63.830002,64.120003,58.215145,14524800
2015-09-11,64.18,64.68,63.990002,64.650002,58.696339,8062400
2015-09-14,64.650002,64.669998,63.82,64.279999,58.360416,6956700
2015-09-15,64.480003,64.699997,64.050003,64.32,58.39674,6800200
2015-09-16,64.599998,64.769997,64.050003,64.690002,58.732666,5625400
2015-09-17,64.699997,65.290001,64.160004,64.470001,58.532921,7133100
2015-09-18,63.75,64.230003,63.259998,63.34,57.506977,12786000
2015-09-21,63.75,64,63.369999,63.720001,57.851982,7119600
2015-09-22,63.23,63.82,62.919998,63.59,57.733959,8800800
2015-09-23,63.720001,63.93,63.119999,63.720001,57.851982,5876600
2015-09-24,63.360001,63.98,63.299999,63.830002,57.951862,6956200
2015-09-25,64.07,64.459999,63.619999,63.779999,57.906464,7163000
2015-09-28,63.599998,63.950001,63.48,63.66,57.797512,9394400
2015-09-29,63.75,64.040001,63.23,63.779999,57.906464,7640100
2015-09-30,64.43,64.940002,63.93,64.839996,58.868843,7899600
2015-10-01,64.760002,64.940002,63.880001,64.269997,58.35133,7837200
2015-10-02,63.759998,64.980003,63.41,64.980003,58.99596,7084000
2015-10-05,65.209999,65.919998,65.139999,65.870003,59.803993,6300300
2015-10-06,65.540001,65.949997,65.18,65.68,59.631485,7410900
2015-10-07,65.839996,66.360001,65.769997,66.360001,60.248863,7136000
2015-10-08,66.230003,66.989998,66.150002,66.879997,60.720978,5974500
2015-10-09,66.940002,67.019997,66.510002,66.690002,60.548492,6754000
2015-10-12,66.669998,67,66.580002,66.93,60.766373,5643900
2015-10-13,66.620003,66.940002,66.260002,66.730003,60.584801,8858400
2015-10-14,66.610001,67.949997,60.02,60.029999,54.501793,80898100
2015-10-15,59.700001,60.470001,58.610001,59.330002,53.866264,46253500
2015-10-16,59.470001,59.490002,58.369999,58.889999,53.466785,26195100
2015-10-19,58.790001,59.299999,58.5,58.849998,53.43047,17805800
2015-10-20,58.860001,59,58.57,58.75,53.339672,10264200
2015-10-21,58.799999,59.040001,58.57,58.639999,53.239803,13117600
2015-10-22,58.939999,59.959999,58.639999,58.900002,53.475864,14588500
2015-10-23,59.189999,59.279999,58.220001,58.299999,52.931114,13040600
2015-10-26,58.400002,58.450001,57.970001,58.02,52.676907,10839800
2015-10-27,58.009998,58.040001,57.380001,57.48,52.18663,10511400
2015-10-28,57.66,57.720001,57.16,57.639999,52.331909,11834700
2015-10-29,57.720001,58.119999,57.48,57.959999,52.622425,12573100
2015-10-30,57.73,58.119999,57.240002,57.240002,51.968731,15805500
2015-11-02,57.290001,57.610001,56.77,57.610001,52.304665,10719200
2015-11-03,57.57,58.330002,57.529999,58.110001,52.758617,10253900
2015-11-04,58.580002,58.759998,58.189999,58.369999,52.994663,10048900
2015-11-05,58.509998,58.98,58.419998,58.610001,53.212566,8860500
2015-11-06,58.919998,59.200001,58.310001,58.779999,53.366917,9977300
2015-11-09,58.5,58.779999,58.02,58.490002,53.103615,8440400
2015-11-10,58.310001,58.709999,58.310001,58.68,53.276112,7614900
2015-11-11,58.5,58.73,57.470001,57.580002,52.277424,8689900
2015-11-12,57.639999,57.77,56.919998,56.950001,51.705444,9551500
2015-11-13,56.740002,57.060001,56.299999,56.419998,51.224243,12514900
2015-11-16,56.389999,58.029999,56.360001,57.869999,52.54071,13321600
2015-11-17,59.34,60.900002,59.200001,59.919998,54.401928,24679300
2015-11-18,60.040001,61.07,59.549999,60.93,55.318924,14877700
2015-11-19,61.119999,61.360001,60.43,60.700001,55.1101,11566100
2015-11-20,60.98,61.470001,60.02,60.07,54.53812,12371100
2015-11-23,60.290001,60.740002,59.880001,60.259998,54.710621,10577000
2015-11-24,59.950001,60.419998,59.860001,59.919998,54.401928,12453900
2015-11-25,60,60.709999,59.880001,60.240002,54.692455,7820200
2015-11-27,60.439999,60.689999,59.869999,59.889999,54.374691,5340900
2015-11-30,59.869999,60.060001,58.73,58.84,53.421394,14942600
2015-12-01,59.130001,59.290001,58.650002,58.990002,53.557579,12204100
2015-12-02,58.610001,59.290001,58.32,58.349998,53.42025,13586900
2015-12-03,58.689999,59.66,58.599998,59.040001,54.051952,15844100
2015-12-04,59.049999,59.849998,59.029999,59.66,54.619568,10435300
2015-12-07,59.57,60.73,59.57,60.5,55.388611,11595900
2015-12-08,60.07,60.490002,59.5,59.610001,54.573792,10377600
2015-12-09,59.259998,60.110001,58.900002,59.130001,54.13435,8981700
2015-12-10,59.130001,60.09,59.09,59.560001,54.528019,11357200
2015-12-11,59.049999,59.529999,58.810001,59.360001,54.344913,9745000
2015-12-14,59.299999,60.439999,59.07,60.389999,55.287895,14466900
2015-12-15,60.639999,60.84,59.57,59.639999,54.601261,14615400
2015-12-16,60.110001,60.650002,59.700001,60.299999,55.205494,9960500
2015-12-17,60.330002,60.330002,58.970001,58.98,53.997025,12976100
2015-12-18,58.93,59.400002,58.75,58.849998,53.878006,16256700
2015-12-21,58.82,59.580002,58.669998,59.549999,54.518867,9645500
2015-12-22,59.790001,60.700001,59.610001,60.540001,55.42522,9234100
2015-12-23,61,61.119999,60.439999,61.09,55.928757,7519800
2015-12-24,60.779999,61.099998,60.68,60.830002,55.69072,2482800
2015-12-28,60.580002,60.970001,60.5,60.75,55.617481,5341600
2015-12-29,61,61.75,60.98,61.610001,56.404827,7883600
2015-12-30,61.66,61.869999,61.490002,61.68,56.468914,5716700
2015-12-31,61.330002,61.720001,61.169998,61.299999,56.121014,6575100
2016-01-04,60.5,61.490002,60.360001,61.459999,56.267494,11989200
2016-01-05,62.029999,63.049999,61.849998,62.919998,57.604149,13326000
2016-01-06,62.48,63.950001,62.470001,63.549999,58.180916,16564600
2016-01-07,62.970001,65.230003,62.919998,65.029999,59.53587,26430000
2016-01-08,65.080002,65.410004,63.41,63.540001,58.171768,17767900
2016-01-11,63.759998,64.470001,63.630001,64.220001,58.794308,12642600
2016-01-12,64.379997,64.730003,63.43,63.619999,58.245003,12195900
2016-01-13,63.73,63.73,61.830002,61.919998,56.688629,13725700
2016-01-14,62,63.619999,61.82,63.060001,57.732327,12934900
2016-01-15,61.549999,62.470001,61.259998,61.93,56.697792,15174400
2016-01-19,62.25,62.799999,62.009998,62.560001,57.274563,13051300
2016-01-20,61.799999,62.330002,60.200001,60.84,55.699871,17369100
2016-01-21,60.98,62.790001,60.91,61.880001,56.652012,12089200
2016-01-22,62.439999,63.259998,62.130001,62.689999,57.393585,9197500
2016-01-25,62.779999,63.82,62.549999,63.450001,58.089378,12823400
2016-01-26,63.360001,64.470001,63.259998,64,58.592903,9167600
2016-01-27,64.099998,65.18,63.889999,63.950001,58.547127,10214300
2016-01-28,64.029999,64.510002,63.43,64.220001,58.794308,11278300
2016-01-29,64.75,66.529999,64.739998,66.360001,60.75351,16439100
2016-02-01,65.910004,67.93,65.889999,67.5,61.797199,14728400
2016-02-02,67.300003,67.839996,66.279999,66.860001,61.211273,13585900
2016-02-03,67.309998,67.5,65.07,66.269997,60.671108,12315600
2016-02-04,65.760002,66.550003,65.010002,66.419998,60.808453,12711700
2016-02-05,66.860001,67.529999,65.879997,67,61.339443,14196500
2016-02-08,66.5,67.150002,65.160004,66.900002,61.24789,20743600
2016-02-09,65.489998,66.410004,64.68,65.809998,60.249977,14134200
2016-02-10,66.190002,66.589996,65.650002,65.790001,60.23167,9709300
2016-02-11,65.019997,65.760002,64.779999,65.32,59.80138,11186700
2016-02-12,65.519997,66.25,64.870003,66.18,60.588734,9695500
2016-02-16,66.610001,66.800003,65.5,65.900002,60.33239,11360500
2016-02-17,66.099998,66.610001,65.809998,66.110001,60.524635,12426700
2016-02-18,63.740002,64.779999,62.349998,64.120003,58.702759,27894600
2016-02-19,63.889999,64.769997,63.439999,64.660004,59.197147,15562300
2016-02-22,64.660004,66.139999,64.660004,65.629997,60.085186,10587300
2016-02-23,65.839996,66.599998,65.279999,66.480003,60.86338,11432000
2016-02-24,66.190002,67.330002,65.720001,67.120003,61.449306,10291200
2016-02-25,67.449997,68.129997,67.330002,68.040001,62.291592,9562300
2016-02-26,68.080002,68.199997,66.300003,66.510002,60.890842,10984300
2016-02-29,66.629997,66.949997,66.220001,66.339996,60.735203,9345200
2016-03-01,66.650002,66.889999,66,66.459999,60.845055,10429500
2016-03-02,66.209999,66.669998,66,66.209999,60.616177,9165600
2016-03-03,65.949997,66.199997,64.879997,66.139999,60.552105,11823600
2016-03-04,66.139999,67.279999,66.089996,66.779999,61.138023,10010500
2016-03-07,66.620003,68.480003,66.269997,67.889999,62.154243,12825400
2016-03-08,67.730003,68.470001,67.489998,68.040001,62.291592,10067900
2016-03-09,67.790001,67.989998,67.120003,67.529999,62.282352,7824800
2016-03-10,67.550003,68.040001,66.400002,67.410004,62.171688,9635600
2016-03-11,67.769997,67.940002,66.800003,67.169998,61.950317,8290900
2016-03-14,67.150002,67.669998,66.959999,67.360001,62.125561,6712500
2016-03-15,67,68.349998,67,68.089996,62.79884,7566900
2016-03-16,67.940002,68.339996,67.25,67.989998,62.706612,8218000
2016-03-17,67.82,68.919998,67.260002,67.449997,62.208572,11838100
2016-03-18,67.480003,68.029999,66.75,66.949997,61.747414,23153100
2016-03-21,67.029999,68.379997,66.970001,67.970001,62.688168,9415800
2016-03-22,68,68.68,67.790001,67.870003,62.595936,7514500
2016-03-23,68.010002,68.099998,67.440002,67.459999,62.217796,6110600
2016-03-24,67.43,68.040001,67.379997,68,62.715843,6304700
2016-03-28,67.93,68.580002,67.93,68.120003,62.826511,5603500
2016-03-29,68.150002,68.209999,67.43,68.029999,62.743484,6472100
2016-03-30,68.330002,69,68.290001,68.800003,63.453663,7208500
2016-03-31,68.75,69.190002,68.470001,68.489998,63.167755,6283500
2016-04-01,68.019997,69.199997,68.019997,69.059998,63.693459,6602400
2016-04-04,69,69.370003,68.919998,69.099998,63.73035,6823400
2016-04-05,69.029999,69.25,68.269997,68.639999,63.306107,5779000
2016-04-06,68.699997,69.059998,68.519997,69.040001,63.675014,5296700
2016-04-07,68.830002,68.93,67.940002,68.220001,62.918736,6110500
2016-04-08,68.309998,68.389999,67.860001,68.059998,62.771175,6516000
2016-04-11,68.010002,68.370003,67.379997,67.400002,62.16246,7865400
2016-04-12,67.57,68.870003,67.449997,68.800003,63.453663,7702700
2016-04-13,69.010002,69.419998,68.870003,69.150002,63.77647,6262700
2016-04-14,69.150002,69.239998,68.150002,68.800003,63.453663,6961100
2016-04-15,68.940002,69.410004,68.940002,69.059998,63.693459,7584500
2016-04-18,69.050003,69.900002,68.849998,69.860001,64.43129,6616100
2016-04-19,69.790001,70.080002,69.5,69.769997,64.348267,8199400
2016-04-20,69.760002,69.989998,69.129997,69.209999,63.831799,5412500
2016-04-21,69.470001,69.68,68.239998,68.470001,63.149311,6617600
2016-04-22,68.82,68.940002,68.279999,68.720001,63.379871,6215100
2016-04-25,68.550003,69.5,68.059998,69.470001,64.071602,5896200
2016-04-26,69.699997,69.889999,69.099998,69.300003,63.914803,6648400
2016-04-27,69.489998,69.779999,68.989998,69.419998,64.025497,5147300
2016-04-28,69.07,69.620003,68.75,68.910004,63.555115,4776900
2016-04-29,68.730003,68.82,66.360001,66.870003,61.673649,12099000
2016-05-02,66.620003,67.699997,66.529999,67.589996,62.337692,7609700
2016-05-03,66.860001,67.5,66.75,67,61.793537,5922600
2016-05-04,66.849998,67.489998,66.440002,67.190002,61.968777,6029500
2016-05-05,66.970001,67.25,66.580002,67.209999,61.987217,8091000
2016-05-06,66.910004,68.260002,66.800003,68.25,62.946411,9825400
2016-05-09,68.25,69.099998,68.160004,68.949997,63.592007,8656200
2016-05-10,68.919998,69.129997,68.449997,68.790001,63.444439,6376400
2016-05-11,67.470001,67.5,65.610001,66.410004,61.697842,14597500
2016-05-12,66.550003,67.050003,66.379997,66.849998,62.106613,9533500
2016-05-13,66.480003,66.550003,64.650002,64.940002,60.332146,13744700
2016-05-16,64.860001,66.349998,64.68,66.019997,61.335514,10181800
2016-05-17,66.059998,66.269997,64.879997,65.099998,60.480782,9252700
2016-05-18,63.02,63.779999,62.720001,63.150002,58.669155,22255900
2016-05-19,68.099998,69.330002,67.5,69.199997,64.289856,35076700
2016-05-20,69.330002,70.139999,68.849998,69.860001,64.903038,16746600
2016-05-23,69.599998,70.059998,69.440002,69.5,64.568581,10072900
2016-05-24,69.650002,70.419998,69.550003,70.239998,65.256073,8828000
2016-05-25,70.25,71,70.239998,70.480003,65.479057,7263900
2016-05-26,70.690002,71.379997,70.599998,70.849998,65.822784,8651000
2016-05-27,70.860001,70.889999,70.489998,70.75,65.729889,5773700
2016-05-31,70.580002,71,70.480003,70.779999,65.757759,8390200
2016-06-01,70.5,70.910004,70.410004,70.5,65.49765,7220900
2016-06-02,70.5,71,70.150002,70.949997,65.915688,6486100
2016-06-03,70.57,71.050003,70.519997,70.870003,65.841393,6374500
2016-06-06,71.519997,71.550003,71,71.050003,66.008606,9018000
2016-06-07,71.099998,71.309998,70.849998,71.029999,65.990021,7363400
2016-06-08,70.849998,71.449997,70.800003,71.279999,66.22229,6139000
2016-06-09,71.360001,71.589996,70.849998,71.089996,66.045761,6069900
2016-06-10,71,71.410004,70.68,71.139999,66.092216,7511400
2016-06-13,71,71.18,70.489998,70.529999,65.525497,7907600
2016-06-14,70.660004,71.169998,70.199997,70.949997,65.915688,9066400
2016-06-15,71.199997,71.610001,71,71.120003,66.073647,8017000
2016-06-16,71,71.459999,70.800003,71.300003,66.240868,6705200
2016-06-17,71.050003,71.309998,70.400002,70.949997,65.915688,18059300
2016-06-20,71.309998,71.779999,71.050003,71.099998,66.055061,7142500
2016-06-21,70.949997,71.720001,70.949997,71.459999,66.389511,6674800
2016-06-22,71.599998,72.25,71.57,71.75,66.658936,8457500
2016-06-23,72.199997,72.239998,71.790001,72.099998,66.984093,6970200
2016-06-24,70.550003,72.720001,70.510002,71.959999,66.854034,15120400
2016-06-27,71.639999,71.769997,70.879997,71.5,66.426682,11303400
2016-06-28,71.760002,71.870003,70.669998,71.510002,66.435974,8561200
2016-06-29,71.629997,72.489998,71.559998,72.459999,67.318565,7014700
2016-06-30,72.57,73.190002,72.32,73.019997,67.838814,8713600
2016-07-01,73.129997,73.169998,72.419998,72.809998,67.643723,7638800
2016-07-05,72.75,73.620003,72.68,73.139999,67.950294,10748600
2016-07-06,73.260002,73.980003,73.169998,73.82,68.582047,11062700
2016-07-07,73.730003,73.93,73.150002,73.529999,68.312622,7792800
2016-07-08,73.82,73.849998,73.239998,73.839996,68.600639,9127600
2016-07-11,73.669998,74.349998,73.5,74.059998,68.805016,9040100
2016-07-12,73.559998,73.730003,73,73.269997,68.071083,12361200
2016-07-13,73.25,73.629997,72.940002,73.620003,68.396255,6399000
2016-07-14,73.790001,74.110001,73.610001,73.699997,68.470573,6646400
2016-07-15,73.980003,74.010002,73.440002,73.669998,68.442696,5994800
2016-07-18,73.639999,74.18,73.529999,73.839996,68.600639,5457300
2016-07-19,73.639999,73.959999,73.580002,73.660004,68.433418,4798100
2016-07-20,73.879997,74.110001,73.629997,73.790001,68.554184,5282000
2016-07-21,73.43,73.660004,73.139999,73.519997,68.303345,4391900
2016-07-22,73.760002,73.910004,73.419998,73.550003,68.331215,4316600
2016-07-25,73.550003,73.830002,73.410004,73.75,68.517036,4734000
2016-07-26,73.709999,74.07,73.410004,73.730003,68.498444,5248300
2016-07-27,73.660004,73.82,73.139999,73.32,68.117531,5755200
2016-07-28,73.139999,73.32,72.470001,73.239998,68.043213,4603200
2016-07-29,73.169998,73.25,72.760002,72.970001,67.792374,6302200
2016-08-01,72.809998,73.989998,72.809998,73.779999,68.544907,5868400
2016-08-02,73.699997,73.720001,72.629997,73.129997,67.941017,6513100
2016-08-03,73,73.400002,72.510002,72.940002,67.764496,6568100
2016-08-04,72.800003,73.489998,72.589996,73.300003,68.098961,4902100
2016-08-05,73.459999,73.949997,73.459999,73.760002,68.526329,5415400
2016-08-08,74,74.07,73.040001,73.339996,68.136116,6577200
2016-08-09,73.360001,73.879997,73.080002,73.540001,68.32193,6427900
2016-08-10,73.57,74.510002,73.389999,73.949997,69.173134,8052300
2016-08-11,74.5,74.800003,73.529999,73.800003,69.032837,6267800
2016-08-12,73.800003,74.120003,73.559998,73.889999,69.117027,9994200
2016-08-15,73.809998,74.010002,73.110001,73.32,68.583839,9636100
2016-08-16,72.589996,73.309998,72.209999,72.889999,68.18161,9763300
2016-08-17,71.989998,72.949997,71.989998,72.93,68.219032,14343300
2016-08-18,72.93,75.190002,72.93,74.300003,69.500549,26858300
2016-08-19,74.099998,74.290001,72.669998,72.809998,68.106781,15346400
2016-08-22,73.059998,73.139999,72.449997,72.699997,68.003876,10312100
2016-08-23,72.889999,73.07,71.959999,71.970001,67.321037,9391400
2016-08-24,71.970001,72.75,71.760002,72.230003,67.564247,10050700
2016-08-25,72.370003,72.580002,71.050003,71.220001,66.619492,10514200
2016-08-26,71.410004,71.690002,70.889999,71.139999,66.544655,10038500
2016-08-29,71.139999,71.660004,71.099998,71.400002,66.787872,7431800
2016-08-30,71.400002,71.760002,71.150002,71.309998,66.703682,5774200
2016-08-31,71.459999,71.639999,71.150002,71.440002,66.825287,6311600
2016-09-01,71.57,72.860001,71.410004,72.839996,68.134842,11761400
2016-09-02,72.989998,73.190002,72.419998,72.5,67.816811,8082900
2016-09-06,72.760002,73.080002,72.199997,73,68.284523,9570900
2016-09-07,73,73.050003,72.010002,72.059998,67.405235,9618300
2016-09-08,71.889999,72.32,71.709999,71.830002,67.190086,9650800
2016-09-09,71.32,71.510002,70.300003,70.300003,65.758926,12172600
2016-09-12,70.790001,72.239998,70.720001,71.940002,67.292992,10864000
2016-09-13,71.839996,71.910004,71.150002,71.459999,66.843987,7507900
2016-09-14,71.620003,72.059998,71.400002,71.519997,66.900108,6980500
2016-09-15,71.480003,72.559998,71.260002,72.400002,67.723259,7295600
2016-09-16,72.32,72.959999,72.220001,72.870003,68.16291,13935700
2016-09-19,72.639999,72.870003,72.089996,72.089996,67.433289,6901100
2016-09-20,72.150002,72.550003,71.900002,71.970001,67.321037,5910600
2016-09-21,72.18,72.540001,71.510002,72.190002,67.526848,6675900
2016-09-22,72.43,72.540001,71.989998,72.269997,67.601654,5871900
2016-09-23,72.599998,72.769997,72.339996,72.349998,67.676498,7696400
2016-09-26,72.309998,72.330002,71.519997,71.620003,66.993652,5948700
2016-09-27,71.93,72.489998,71.580002,72.330002,67.657799,6344400
2016-09-28,72.220001,72.32,71.379997,71.790001,67.152679,6184900
2016-09-29,71.57,71.709999,70.620003,70.730003,66.161148,7996800
2016-09-30,71.5,72.459999,71.400002,72.120003,67.461357,9982600
2016-10-03,71.830002,72.150002,71.599998,72.010002,67.358452,5857700
2016-10-04,72,72.57,71.550003,71.75,67.115257,6569300
2016-10-05,71.870003,72.269997,71.599998,71.669998,67.040428,6464400
2016-10-06,71.669998,71.669998,68.889999,69.360001,64.879631,20110300
2016-10-07,69.260002,69.470001,68.169998,68.699997,64.262276,12653800
2016-10-10,68.75,68.959999,67.75,67.980003,63.588787,8956400
2016-10-11,67.949997,67.959999,67.300003,67.389999,63.036896,8591500
2016-10-12,67.739998,67.910004,67.370003,67.459999,63.102371,8940700
2016-10-13,67.190002,68.540001,67.07,68.230003,63.822636,9193800
2016-10-14,68.419998,68.809998,68.209999,68.449997,64.028404,6416000
2016-10-17,68.650002,68.650002,67.800003,68.220001,63.813278,7493400
2016-10-18,68.57,68.980003,68.230003,68.870003,64.421303,7814900
2016-10-19,69.220001,69.339996,68.690002,68.889999,64.439995,7123300
2016-10-20,68.980003,69.080002,68.57,68.730003,64.290337,6294000
2016-10-21,68.339996,68.629997,67.989998,68.339996,63.925526,7844600
2016-10-24,68.620003,69.370003,68.389999,69.190002,64.720634,7163600
2016-10-25,69.010002,69.870003,69,69.360001,64.879631,7629700
2016-10-26,69.300003,69.809998,69.139999,69.589996,65.094772,5050500
2016-10-27,69.599998,70,69.389999,69.830002,65.31929,7131600
2016-10-28,69.800003,70.209999,69.730003,69.989998,65.468948,6952900
2016-10-31,70.059998,70.169998,69.849998,70.019997,65.496986,6389000
2016-11-01,69.980003,70.059998,69.139999,69.300003,64.823509,8838600
2016-11-02,69.199997,69.970001,69.199997,69.449997,64.963821,7645300
2016-11-03,69.629997,70.080002,69.349998,69.629997,65.132179,6803900
2016-11-04,69.709999,69.940002,69.129997,69.160004,64.692566,7262100
2016-11-07,69.620003,69.839996,69.160004,69.779999,65.272499,9755400
2016-11-08,69.709999,70.040001,69.470001,69.790001,65.281868,7616500
2016-11-09,69.300003,71.5,69.290001,71.099998,66.50724,16779500
2016-11-10,71.25,72.089996,71,71.389999,66.778503,14321300
2016-11-11,71.110001,71.279999,70.599998,71.230003,66.628845,8223900
2016-11-14,71.160004,71.309998,70.190002,70.489998,65.936646,12856200
2016-11-15,70.790001,71.419998,70.349998,71.419998,66.806572,9725100
2016-11-16,71.75,72.059998,71.330002,71.389999,66.778503,11132400
2016-11-17,69.080002,69.519997,68.120003,69.190002,64.720634,23440300
2016-11-18,68.93,69.400002,68.440002,68.540001,64.112602,11135300
2016-11-21,68.540001,69.400002,68.419998,69.370003,64.888992,8356000
2016-11-22,69.730003,70.419998,69.730003,70.120003,65.590538,10984000
2016-11-23,70.220001,70.889999,70.18,70.830002,66.254684,7398900
2016-11-25,71.110001,71.650002,70.980003,71.230003,66.628845,4234400
2016-11-28,70.93,71.519997,70.800003,71.190002,66.591423,7099200
2016-11-29,71.379997,71.790001,71.199997,71.370003,66.759804,7310100
2016-11-30,70.919998,71.160004,70.169998,70.43,65.880516,9326100
2016-12-01,70.25,70.730003,70.050003,70.669998,66.105026,6849800
2016-12-02,70.580002,70.949997,70.449997,70.879997,66.301445,6674200
2016-12-05,70.900002,70.989998,69.809998,69.940002,65.42218,10527900
2016-12-06,70.010002,70.389999,69.5,70.360001,65.815056,7778000
2016-12-07,69.93,70.650002,69.900002,70.599998,66.512192,6966200
2016-12-08,70.480003,70.900002,70.32,70.339996,66.267242,6844200
2016-12-09,70.269997,70.43,69.739998,70.080002,66.022308,10756700
2016-12-12,70.07,71.779999,70.019997,71.669998,67.520248,9084100
2016-12-13,71.669998,72.230003,71.610001,71.800003,67.642708,8887500
2016-12-14,71.900002,72.480003,71.18,71.339996,67.209343,8669400
2016-12-15,71.220001,71.800003,71.029999,71.080002,66.964401,7136300
2016-12-16,71.07,71.639999,70.599998,70.980003,66.870201,17642900
2016-12-19,70.839996,71.75,70.839996,71.580002,67.435455,5889300
2016-12-20,71.730003,71.93,71.510002,71.82,67.66156,6108100
2016-12-21,71.660004,72,71.239998,71.239998,67.115135,5101000
2016-12-22,71.239998,71.239998,69.209999,69.589996,65.560669,12106800
2016-12-23,69.43,69.75,69.360001,69.540001,65.513573,4795400
2016-12-27,69.300003,69.82,69.25,69.699997,65.664307,4435700
2016-12-28,69.940002,70,69.260002,69.309998,65.296883,4875700
2016-12-29,69.209999,69.519997,69.120003,69.260002,65.249771,4289800
2016-12-30,69.120003,69.43,68.830002,69.120003,65.117897,6889500
2017-01-03,69.239998,69.239998,68.050003,68.660004,64.684525,10473200
2017-01-04,68.660004,69.629997,68.599998,69.059998,65.061356,7918000
2017-01-05,68.43,69.330002,68.120003,69.209999,65.202675,7099200
2017-01-06,68.410004,68.5,68.010002,68.260002,64.307686,9491100
2017-01-09,68.330002,68.800003,68.32,68.709999,64.731628,8660600
2017-01-10,68.639999,69.269997,68.220001,68.230003,64.279427,10256500
2017-01-11,68.199997,68.620003,68.190002,68.529999,64.562057,6697600
2017-01-12,68.360001,68.559998,67.919998,67.970001,64.034477,6544900
2017-01-13,67.980003,68.019997,67.080002,67.129997,63.243114,10012500
2017-01-17,68.099998,69.290001,68.059998,68.419998,64.45842,13140200
2017-01-18,67.879997,68.110001,67.540001,68.110001,64.166374,7321500
2017-01-19,68.129997,68.190002,67.480003,67.620003,63.704735,6821100
2017-01-20,67.739998,67.830002,67.019997,67.18,63.290218,12054700
2017-01-23,67.010002,67.18,66.559998,66.650002,62.790909,7951400
2017-01-24,66.889999,67.410004,66.660004,67.400002,63.497486,10710600
2017-01-25,67.519997,67.730003,66.790001,66.889999,63.017014,8722900
2017-01-26,67.129997,67.220001,66.620003,66.730003,62.86628,6504100
2017-01-27,66.860001,66.970001,65.279999,65.660004,61.858227,13433600
2017-01-30,65.629997,66.480003,65.629997,66.419998,62.574226,8641500
2017-01-31,66.209999,66.889999,65.879997,66.739998,62.875694,9320900
2017-02-01,66.459999,66.709999,66.040001,66.230003,62.395226,9050000
2017-02-02,66.339996,67.139999,66.339996,66.699997,62.837997,8998700
2017-02-03,66.82,66.93,66.440002,66.5,62.649586,7625300
2017-02-06,66.370003,66.860001,66.370003,66.400002,62.555382,9097200
2017-02-07,66.559998,67,66.510002,66.889999,63.017014,5805700
2017-02-08,66.889999,67.82,66.889999,67.809998,63.883739,7660800
2017-02-09,67.809998,69.139999,67.75,69.080002,65.080208,11080500
2017-02-10,68.25,68.599998,67.760002,68.019997,64.081573,12445600
2017-02-13,68.32,68.650002,67.559998,67.769997,63.84605,8374300
2017-02-14,67.879997,68.68,67.709999,68.660004,64.684525,8336400
